id,regija,podregija,barva,alkohol,zamasek,opis,popularnost
118736,Saar,Saar,White,12.0,Cork,"The Müller estate consists of 10 hectares, mostly Riesling (90% of their holdings) and a little Pinot, both Noir and Blanc. Everything is hand-harvested on rolling hillsides teeming with life and vegetation. The vines see no herbicides and no pesticides—only some fungicide when needed.  The labels depict topographical maps of each vineyard. Though less well known than the others, the Niedermenniger sites are hidden gems of extraordinary quality and history which deserve a brighter spotlight shone on them. One of his prized sites is a parcel of 50 year-old vines (“alte reben”) situated in the western, south-west-facing part of the Niedermenniger Sonnenberg. This parcel is situated on iron-rich slate on a base of deep red soil. Year after year it is our favorite Kabinett from Stefan.
<br>
-- Importer",1842
119549,Castille and Leon,Ribera del Duero,Red,,Cork,"Emerging from 15 years of working in food and wine in New York and New Jersey, Charles Woods began his own boutique company in 2008 with the mission to find traditional estates in France, Italy and Germany who produce wine that sing of their origins. He believes in wine sourced from small farmers who do things by hand, value the wines birth in the vineyard and with a deep connection to their regional traditions. While not content with the term ‘natural wine,’ for its vagueness and broad connotations, Charlie prefers to let the wines and the producers tell the story themselves, and that they do.""
-Winery",1141
114935,Campania,Fiano di Avellino (Apianum),White,13.5,Cork,"Fiano is a complex wine of good structure and intensity. With a dry taste it express itself on the palate large with a great personality. It's a important grapevine that can enhance many dishes. Try it with grilled and soup fish, pasta with pesto, salad of little tomatoes and mozzarella, pies and soft cheeses.",1511
108129,California,Central Coast,White,13.5,Cork,"This is a beautiful Chardonnay produced by one of the best winemakers in Santa Barbara.  Notes of tropical fruit, slight creaminess and beautiful integration of oak.  Slam dunk in this price point. ",1706
115856,Niederosterreich-Lower Austria,Kremstal,White,12.5,Screwtop,"Meinhard Forstreiter took over the estate from his parents in 2001 with his wife Isabella, thoroughly modernizing the operation. He had grown up on the estate and was of course familiar with every detail, every corner of its vineyards: the detailed conditions of the individual microclimates, the vines and their specific characteristics. Since then, the establishment has grown steadily to the point where they now have a proud fifty-four hectares under cultivation, where they primarily grow and vinify Grüner Veltliner in all its various shapes and sizes – crisp, lively wines as well as supple, almost Burgundian bottlings with a creamy texture. In addition, Forstreiter produces elegant Rieslings, a fine Sauvignon Blanc and the particularly delicious & inviting Gelber Muskateller, accompanied by velvety reds from Zweigelt, Sankt Laurent & Pinot Noir, which are marketed successfully all over the world.
<br>
-- Estate

",1356
117511,Australia,Australia,White,12.5,Screwtop,"Pale straw in color. The heady aromas are a mixture of feijoa, apple skin and poached pear with hints of cinnamon and spice. This follows through to the medium bodied palate, with flavors of poached pear and cinnamon.
<br>
-- Winery",1643
114579,New York,Finger Lakes,White,12.0,Cork,"This super vibrant dry riesling is brimming with white-peach and apple-blossom aromas. Although only medium-bodied, it is both juicy and crisp, ripe and energetic. The best thing is the long, very clean and rather mineral finish.",1839
104439,Hungary,Tokaji,White,11.0,Cork,,1993
120403,Wachau,Wachau White,White,11.5,Screwtop,"Nikolaihof’s holdings are some of the farthest east in the Wachau near the village of Mautern on the Danube’s south bank. These are also some of the oldest known vineyards in Europe with sites such as “im Weingebirge” being mentioned as far back as 470 AD. Whether it’s Nikolaus biodynamic know-how, his focus on ancestral vinification techniques, or the quality of his terroir, the resulting wines are wildly unique and joyful. They are singular wines; irreplicable anywhere else in the wine making world.
<br>
-- Importer",1090
117849,California,Sonoma,Red,14.8,Cork,"With a bouquet of cedar, spice, and sun-ripened blackberries, our Sonoma Zinfandel makes a strong first impression. Bold and richly textured on the palate with an intensity and purity of fruit reflected in notes of wild blueberries, plum, and black currants. A light dusting of tannins provides structure and a long finish that is boueyed by fresh juicy acidity."" -Winery",1585
117823,Central Valley,Maipo,Red,14.5,Cork,"The Reserve wines from Casa Julia are sourced from the older more exclusive plantings in the Maipo Valley. The wines are aged in American Oak for up to 12 months. The Carmenère Reserve benefits from the warm days and cool nights in the Maipo Valley.  On the nose the Casa Julia has dark fruit aromas paired with a distinctive vegetable note, similar to a green bell pepper. On the palate you find blueberry and blackberry mixed with earthy undertones and firm tannins. You can enjoy this Carmenère with everything from grilled pork loin or blackened chicken to a steak salad with roasted peppers.",1751
119779,Piedmont,Gattinara,Red,,Cork,"“Gattinara’s most dynamic driving force is a soft-spoken, petite, 75-year-old grandmother named Rosanna Antoniolo.”—Wine Sepctator, April 30, 2015 “One of the reference-points in Gattinara.”—Antonio Galloni, Vinous “Antoniolo’s bottles contain the best of Northern Piedmont’s heritage. Hard-boned and only apparently lean, they can survive the decades while making all their greatness immediately obvious.” — Gambero Rosso ""Antoniolo is considered by many to be the most important reference-point estate in Gattinara, Alto Piemonte’s most well-known appellation. It is run by brother and sister team Alberto and Lorella Antoniolo but was established in 1948 by their grandfather Mario. In the 1950s and 60s, when many Italians were fleeing the countryside for work in Piedmont’s factories, Antoniolo was snapping up the area’s best vineyards. By the 1970s, they had an enviable collection of Gattinara’s top crus, including a monopole on the Osso San Grato vineyard. In 1974, Rosanna Antoniolo, Mario’s daughter and Alberto and Lorella’s mother, accepted the suggestion of Italy’s most famous wine journalist, Luigi Veronelli, and bottled her Osso San Grato and San Francesco as single vineyard wines. Though a few producers in the Langhe were already doing this, it was revolutionary for Gattinara. Today the estate has 14 hectares under vine, and brother and sister follow the strict guidelines of their pioneering mother. Fermentations are done slowly in concrete vats with indigenous yeasts, and all of the Gattinaras are aged as long as Riservas, even if they only started carrying the designation in the 2015 vintage.  4600 cases are produced annually on average."" -Importer",1614
120033,Tuscany,Chianti,Red,13.0,Cork,"Traveling south to Tuscany, it is in the heart of the Chianti district that the rich soil from the rolling Tuscan hills combines with the sunny weather conditions to create an ideal situation for cultivating grapes. At our Tuscan vineyards near Siena, only the highest quality grapes are selected to create our prized Candoni Chianti D.O.C.G. The Chianti area in Tuscany is one of the most beautiful in the whole region, as well as the most well-known and appreciated by visitors from across the world. It offers a unique landscape, with green, undulating hills covered with extensive vineyards and olive groves, small stone villages, characteristic parishes and countryside homes.""
-WInery",1497
105875,Veneto,Valpolicella,Red,14.5,Cork,"The 2012 vintage featured excellent weather conditions that persisted throughout the summertime, with high peaks
of temperature but good rainfalls, allowing a consistent maturation of grapes.  The result is a wine with a full body and a perfect balance.<BR><BR>The Dal Forno family has been making wine since 1983.
Located in Val D’Illasi, the estate consists of 65 acres of
vines planted to traditional indigenous varieties of Corvina,
Corvinone, Rondinella, Oseleta and Croatina. The estate
vineyards and farm are located where the slopes begin to
rise toward the mountains and sit 1,000 feet above sea level.
The loose, alluvial soils, meticulous pruning and scrupulous
viticultural techniques ensur e remarkable-quality grapes.
The Dal Fornos use traditional methods to grow the finest
fruit, and then employ modern techniques to produce the
best wines—classic in expression and modern in purity.
Dal Forno Romano is well-known for a number of superior
wines that range from the region’s famous Valpolicella and
Amarone to unique bottlings such as Vigne Seré, a passito
dessert-style wine."" -Importer",1881
